,iBlock,iRun,trial_counter,trial,timing_bl,jitter_t_BL,timing_cue,play_tone,timing_ITI,timing_target,keypress,reaction_time,cue_ori,target_ori,mapping1,frequency,correct,subject,phase1,pupil_target_locked_t1,pupil_target_locked_t2,pupil_baseline_target_locked,outlier_rt
159,1,2,160,60,"(1993.965923444336, 'Miss', 'Miss')",372.0,1997.0662079999997,1,1998.0664329999997,2001.317106,left,0.253734445,45,315,1,80,1,sub-10,1,-1.5679382662354786,0.7829291348329448,-2.69590109910744,0
160,1,2,161,61,"(2004.3180513668713, 'Miss', 'Miss')",384.0,2007.5183829999999,0,2008.5185390000001,2011.8025890000001,left,0.288000202,45,315,1,80,1,sub-10,1,0.3068450645999765,-2.6941621098485617,0.6709920316956349,0
161,1,2,162,62,"(2014.8035592665974, 'Miss', 'Miss')",396.0,2018.103861,1,2019.10405,2022.3213739999999,left,0.220924042,45,315,1,80,1,sub-10,1,-5.728199503903589,0.03338975525039757,1.4402875696760769,0
162,1,2,163,63,"(2025.3223622246906, 'Miss', 'Miss')",300.0,2027.8225350000002,0,2028.822705,2032.106736,right,0.28669299,0,45,1,80,1,sub-10,1,-1.6080624590126562,2.526705199428562,-5.758134531567048,0
163,1,2,164,64,"(2035.1076934899365, 'Miss', 'Miss')",408.0,2038.508063,0,2039.508247,2042.9422920000002,right,0.436577347,0,315,0,20,0,sub-10,1,0.5428365108747895,3.1600389511232216,4.915550397979573,0
164,1,2,165,65,"(2045.9432020416034, 'Miss', 'Miss')",384.0,2049.143581,0,2050.143744,2053.444438,right,0.303470353,0,45,1,80,1,sub-10,1,4.906875709431089,6.214035621533562,-8.737913015497908,0
165,1,2,166,66,"(2056.4453588576207, 'Miss', 'Miss')",384.0,2059.645711,1,2060.645914,2064.013302,right,0.369672079,0,45,1,80,1,sub-10,1,-1.4015387589741128,-2.8243253608786296,-1.728334195633983,0
166,1,2,167,67,"(2067.0142775144895, 'Miss', 'Miss')",384.0,2070.214571,0,2071.2147449999998,2074.498741,left,0.28822741,45,315,1,80,1,sub-10,1,0.2398624630758836,-1.0963325580205372,4.483102060897386,0
167,1,2,168,68,"(2077.499723271724, 'Miss', 'Miss')",372.0,2080.600068,0,2081.6002120000007,2084.917545,left,0.320132863,45,45,0,20,0,sub-10,1,1.170427184015709,0.5692776975386139,1.798152491617495,0
168,1,2,169,69,"(2087.918537576371, 'Miss', 'Miss')",372.0,2091.018811,1,2092.019034,2095.269708,right,0.254692937,0,315,0,20,0,sub-10,1,-3.4579573338990306,-1.20032290521459,2.9598087878682087,0
169,1,2,170,70,"(2098.2706266598498, 'Miss', 'Miss')",312.0,2100.870873,0,2101.871056,2105.1384,right,0.270172798,0,45,1,80,1,sub-10,1,-0.4264957093054224,1.7008889914102256,0.9341534042257342,0
170,1,2,171,71,"(2108.139348153022, 'Miss', 'Miss')",408.0,2111.53971,0,2112.539893,2115.790565,right,0.25465604,0,45,1,80,1,sub-10,1,-3.731992482972603,-0.7825954813577766,-0.11252658236866013,0
171,1,2,172,72,"(2118.7914855911267, 'Miss', 'Miss')",360.0,2121.791795,1,2122.791976,2126.092697,left,0.303971932,45,315,1,80,1,sub-10,1,-5.961145220842477,0.6480234944679143,-0.02204610887479214,0
172,1,2,173,73,"(2129.0936545582217, 'Miss', 'Miss')",312.0,2131.693827,0,2132.694026,2136.228114,right,0.5363249210000001,0,45,1,80,1,sub-10,1,-5.293801731747671,-7.016412871490916,5.8221217258819715,0
173,1,2,174,74,"(2139.2290627664124, 'Miss', 'Miss')",408.0,2142.629402,1,2143.629622,2147.030307,left,0.40314413299999996,45,315,1,80,1,sub-10,1,-0.6114682819755147,0.7048093255576942,-0.3769634566225195,0
174,1,2,175,75,"(2150.031245465888, 'Miss', 'Miss')",312.0,2152.631475,0,2153.631703,2157.3157579999997,left,0.6864825379999999,45,45,0,20,0,sub-10,1,-5.049542334605922,-7.7415274871343716,2.3878133201126728,0
175,1,2,176,76,"(2160.316710309745, 'Miss', 'Miss')",408.0,2163.717084,1,2164.717271,2167.984614,left,0.270278495,45,315,1,80,1,sub-10,1,0.17529113781451494,1.8273985365593333,3.0121427272928103,0
176,1,2,177,77,"(2170.985556864679, 'Miss', 'Miss')",336.0,2173.785824,0,2174.786001,2178.136707,right,0.354943754,0,45,1,80,1,sub-10,1,-5.006676231993562,-5.177511892200137,0.8310227294286444,0
177,1,2,178,78,"(2181.137625363458, 'Miss', 'Miss')",408.0,2184.538043,0,2185.538227,2188.80555,left,0.271149323,45,315,1,80,1,sub-10,1,0.027746125064231863,2.3126905459780702,2.357168276848858,0
178,1,2,179,79,"(2191.806437795506, 'Miss', 'Miss')",300.0,2194.306696,0,2195.306861,2199.024296,left,0.7199127009999999,45,315,1,80,1,sub-10,1,-0.9680724148743254,-3.0468676214924697,1.187412699643715,0
179,1,2,180,80,"(2202.025273683571, 'Miss', 'Miss')",312.0,2204.625482,1,2205.625654,2208.893012,right,0.271523565,0,315,0,20,0,sub-10,1,1.3813037267879351,9.556777220837377,-9.154539046482359,0
180,1,2,181,81,"(2211.8939624409677, 'Miss', 'Miss')",408.0,2215.294356,0,2216.294541,2219.545184,left,0.253053651,45,315,1,80,1,sub-10,1,0.9434126749430096,10.226985921195908,-0.4903006710624248,0
181,1,2,182,82,"(2222.5461789442934, 'Miss', 'Miss')",324.0,2225.246401000001,1,2226.246545,2229.563896,right,0.321445623,0,45,1,80,1,sub-10,1,-10.255222891064998,-6.7128007590367424,-1.4519746877798498,0
182,1,2,183,83,"(2232.5648793950213, 'Miss', 'Miss')",360.0,2235.565138,0,2236.565329,2239.81601,left,0.25407289899999996,45,315,1,80,1,sub-10,1,-1.0415088264013583,-0.5797867955507867,-3.1616015437918903,0
183,1,2,184,84,"(2242.816956244197, 'Miss', 'Miss')",396.0,2246.117353,0,2247.117529,2250.3848390000007,left,0.271238098,45,315,1,80,1,sub-10,1,0.6920887376364847,3.13011799095154,0.4779557896754718,0
184,1,2,185,85,"(2253.38582718451, 'Miss', 'Miss')",324.0,2256.0860390000007,1,2257.086205,2260.3369,right,0.25399106,0,315,0,20,0,sub-10,1,-6.48173580262874,-2.252037706504157,4.612184371932272,0
185,1,2,186,86,"(2263.3378595629665, 'Miss', 'Miss')",372.0,2266.4381670000002,0,2267.43835,2270.7557030000007,right,0.320243554,0,45,1,80,1,sub-10,1,-11.37781813215925,-6.389900974214712,-1.7519215016039806,0
186,1,2,187,87,"(2273.7566741450346, 'Miss', 'Miss')",396.0,2277.057015,0,2278.057169,2281.291184,left,0.23687274600000002,45,315,1,80,1,sub-10,1,0.11082104012849284,2.1686175546241766,3.6186675174154113,0
187,1,2,188,88,"(2284.292154593869, 'Miss', 'Miss')",372.0,2287.392458,0,2288.392637,2291.659975,right,0.270780906,0,45,1,80,1,sub-10,1,4.451594901575642,2.4705062486188223,-4.965687164848274,0
188,1,2,189,89,"(2294.6609916332354, 'Miss', 'Miss')",312.0,2297.26115,1,2298.2613539999998,2301.562045,right,0.303507805,0,45,1,80,1,sub-10,1,0.5115125328813368,4.954818465561184,-4.269273717899162,0
189,1,2,190,90,"(2304.562967958612, 'Miss', 'Miss')",384.0,2307.76329,0,2308.7634980000007,2312.24757,right,0.487713403,0,315,0,20,0,sub-10,1,-0.991564248292742,-5.2956676643920195,3.5967245837777564,0
190,1,2,191,91,"(2315.248483681632, 'Miss', 'Miss')",372.0,2318.3488030000008,0,2319.349002,2322.783069,right,0.43760963399999997,0,45,1,80,1,sub-10,1,5.821645272698683,3.8968646403940834,-3.4775847114580967,0
191,1,2,192,92,"(2325.7839927049163, 'Miss', 'Miss')",360.0,2328.784294,1,2329.7844670000004,2333.0351539999997,left,0.254557555,45,45,0,20,0,sub-10,1,-1.7397511085416149,-2.020745063198036,2.110674293323778,0
192,1,2,193,93,"(2336.0361303094733, 'Miss', 'Miss')",312.0,2338.636294,0,2339.6364829999998,2342.887194,right,0.253931692,0,45,1,80,1,sub-10,1,-0.975350943964902,5.757501930481277,-4.620385554976544,0
193,1,2,194,94,"(2345.888099408009, 'Miss', 'Miss')",336.0,2348.688396,0,2349.688559,2353.005916,left,0.321298867,45,45,0,20,0,sub-10,1,1.706740809754904,2.281561310578657,-1.4267880500331394,0
194,1,2,195,95,"(2356.0069041970864, 'Miss', 'Miss')",372.0,2359.107156,0,2360.107348,2363.408032,right,0.304900185,0,45,1,80,1,sub-10,1,-5.242235349435943,-3.027755924313498,3.017058803275099,0
195,1,2,196,96,"(2366.4090490562257, 'Miss', 'Miss')",360.0,2369.409298,1,2370.409473,2373.893536,right,0.48722736,0,45,1,80,1,sub-10,1,1.3399478243697165,2.467486929680881,2.4542980200251456,0
196,1,2,197,97,"(2376.894502026428, 'Miss', 'Miss')",396.0,2380.1948629999997,1,2381.195009,2384.9291510000007,left,0.7370079890000001,45,315,1,80,1,sub-10,1,-3.914291345853304,-1.9662127810103691,0.10790560653223563,0
197,1,2,198,98,"(2387.930089976223, 'Miss', 'Miss')",324.0,2390.6303199999998,1,2391.630493,2394.897849,left,0.269918402,45,315,1,80,1,sub-10,1,-6.804999295116553,-3.884405240989457,3.0201703369112782,0
198,1,2,199,99,"(2397.898785696908, 'Miss', 'Miss')",336.0,2400.6990530000007,0,2401.699241,2405.016573,left,0.32162844399999996,45,45,0,20,0,sub-10,1,0.9954825760845171,1.1940646184877002,-4.576884852954925,0
199,1,2,200,100,"(2408.0175447113825, 'Miss', 'Miss')",348.0,2410.917833,1,2411.917983,2431.288757,right,16.37334681,0,45,1,80,1,sub-10,1,-2.8507095974571697,-2.6263087380887797,4.0200129572021,1
0,1,1,1,1,"(71.86177928929465, 'Miss', 'Miss')",324.0,74.56525086285183,0,75.56543423868061,80.4332327494267,right,1.870618503646256,0,315,1,80,0,sub-11,1,0.5247211067145591,-1.5922393080186894,8.140034234201483,0
1,1,1,2,2,"(83.43407860858497, 'Miss', 'Miss')",312.0,86.03431014484522,1,87.03446078490015,90.06844135261053,right,0.03694481996353717,45,315,0,20,0,sub-11,1,-2.989081896376549,3.6664513956668094,1.083457676761108,0
2,1,1,3,3,"(93.06942814205831, 'Miss', 'Miss')",348.0,95.96969665864893,1,96.96987809252458,100.10387255906971,left,0.1370047708223865,0,315,1,80,1,sub-11,1,2.641674307207807,3.68776345290239,-2.363682324220849,0
3,1,1,4,4,"(103.10488820038881, 'Miss', 'Miss')",300.0,105.60502399837424,1,106.60521292264092,109.70582216872208,left,0.1041533099632943,0,45,0,20,0,sub-11,1,-0.21400623235159666,-2.720853807520522,-2.0199754363597946,0
4,1,1,5,5,"(112.7067848224724, 'Miss', 'Miss')",312.0,115.30699749404812,1,116.30717726339572,120.0412892458262,right,0.7375869682764459,45,45,1,80,1,sub-11,1,-1.9806767536709728,-5.832557694531402,3.2323502121957843,0
5,1,1,6,6,"(123.04230211292816, 'Miss', 'Miss')",396.0,126.34263399266274,0,127.3428365105974,130.67682964551932,right,0.3363165427472268,45,315,0,20,0,sub-11,1,-3.5378169346419264,-8.367419748964949,1.225732878163583,0
6,1,1,7,7,"(133.6777820346615, 'Miss', 'Miss')",312.0,136.27802411295124,1,137.2781886240955,140.4788841761074,left,0.20343426032195566,45,315,0,20,1,sub-11,1,-11.662807523310661,-14.909001187815532,4.919021082624632,0
7,1,1,8,8,"(143.47977941635327, 'Miss', 'Miss')",384.0,146.6801972691137,1,147.68034957370037,150.86435931231608,left,0.1866247167854453,0,315,1,80,1,sub-11,1,1.3223955859105163,-5.8077311658653175,1.0591337663174012,0
8,1,1,9,9,"(153.8654038055065, 'Miss', 'Miss')",324.0,156.56555380748978,1,157.56575854479888,174.86942697688568,left,14.307879418047378,45,45,1,80,0,sub-11,1,1.7414293073920406,5.849381138098173,1.8511341907180217,1
9,1,1,10,10,"(177.87044705695735, 'Miss', 'Miss')",348.0,180.77069670885976,0,181.7708886847685,185.054767230602,right,0.2871346458523476,0,315,1,80,0,sub-11,1,-3.597483975938794,0.2532322315560573,-0.4551380575370489,0
10,1,1,11,11,"(188.0557196197442, 'Miss', 'Miss')",324.0,190.75598419694145,1,191.7561750631612,194.84010792819024,left,0.08627596980659291,0,315,1,80,1,sub-11,1,-3.23390056608154,-3.3129602475103344,0.9501329823854238,0
11,1,1,12,12,"(197.84113522122425, 'Miss', 'Miss')",336.0,200.64132048352258,1,201.64151689818027,205.25893360712868,left,0.6213638667504711,0,315,1,80,1,sub-11,1,-8.652102736597742,-13.52231079866742,5.162612241422722,0
12,1,1,13,13,"(208.25990458353408, 'Miss', 'Miss')",408.0,211.6602892011615,0,212.66045454457344,216.02785037752983,right,0.36983437084199977,0,45,0,20,1,sub-11,1,-3.2441805922293074,-5.893149897513377,4.112341324182546,0
13,1,1,14,14,"(219.02879527628465, 'Miss', 'Miss')",324.0,221.72902323380185,1,222.7292448938424,225.94655801348202,left,0.2204282893690106,45,45,1,80,0,sub-11,1,-3.1790260467583504,1.9860003685873067,-2.705997441724362,0
14,1,1,15,15,"(228.94752898988736, 'Miss', 'Miss')",408.0,232.34794856266308,1,233.3480836670933,237.19890784573727,left,0.8539462839216867,0,315,1,80,1,sub-11,1,-1.9246302645966944,6.152699528488912,0.6629996695161624,0
15,1,1,16,16,"(240.19984747347917, 'Miss', 'Miss')",324.0,242.9000951279449,0,243.90027351018216,247.66770579636795,left,0.7712021714360162,0,315,1,80,1,sub-11,1,-4.963745540825596,-5.808778456561303,4.393731929902693,0
16,1,1,17,17,"(250.6686948051938, 'Miss', 'Miss')",312.0,253.26890803161226,0,254.26907809119442,257.91982620077044,left,0.6548029070472694,45,45,1,80,0,sub-11,1,-8.372650816492994,-4.557519849322426,4.2810385506853725,0
17,1,1,18,18,"(260.9207799770229, 'Miss', 'Miss')",324.0,263.62104344453473,0,264.62123458817587,267.9719057686816,right,0.35308558269389323,45,45,1,80,1,sub-11,1,-1.3989260539721695,2.824291897158949,-2.3750790642176445,0
18,1,1,19,19,"(270.97287924188277, 'Miss', 'Miss')",372.0,274.0732032983251,0,275.07338445477944,278.9908708798357,right,0.920289772649994,45,45,1,80,1,sub-11,1,-11.17670383240424,-3.674181454145309,1.3938213631916228,0
19,1,1,20,20,"(281.9917980235914, 'Miss', 'Miss')",312.0,284.59203316633284,0,285.5922248648203,289.44300493339324,left,0.8538269925338682,0,315,1,80,1,sub-11,1,8.175414193749504,5.198334031208402,-4.163010355062826,0
20,1,1,21,21,"(292.44405053626906, 'Miss', 'Miss')",384.0,295.6443033230425,0,296.6445072280876,300.89539005370534,left,1.253902284817741,0,315,1,80,1,sub-11,1,-11.616751746811909,-9.59479553617269,6.800775565953679,0
21,1,1,22,22,"(303.89638044963795, 'Miss', 'Miss')",396.0,307.1967273101545,1,308.1968812792693,312.18105103479684,left,0.986868515090464,45,45,1,80,0,sub-11,1,-1.7144219297955243,3.3153418194967843,2.5848476675842145,0
22,1,1,23,23,"(315.18203782424825, 'Miss', 'Miss')",312.0,317.78225271519835,1,318.7824202779812,322.7499114330822,left,0.9707553003536304,45,45,1,80,0,sub-11,1,3.7617770540320272,3.2560375102942314,-6.259530639543551,0
23,1,1,24,24,"(325.75083968652325, 'Miss', 'Miss')",360.0,328.75118424443644,0,329.7513551362863,334.0522266014814,left,1.3051465355965777,0,315,1,80,1,sub-11,1,-14.688613757785644,-7.4964781475998485,5.704433465941732,0
24,1,1,25,25,"(337.05319868757215, 'Miss', 'Miss')",348.0,339.95348523657964,0,340.9536808189696,344.9878439302446,right,1.0381951601557375,45,45,1,80,1,sub-11,1,5.024930978903863,2.805073495591532,-4.702776518973933,0
25,1,1,26,26,"(347.9887719062681, 'Miss', 'Miss')",324.0,350.68899930894264,1,351.6892120914854,355.7733818747547,left,1.088059792171407,0,315,1,80,1,sub-11,1,-12.642299041582556,-16.552356750481504,13.416673899015304,0
26,1,1,27,27,"(358.774343696241, 'Miss', 'Miss')",324.0,361.4745710989155,1,362.47476862325857,366.6256175756717,left,1.1538243015420449,0,315,1,80,1,sub-11,1,4.320011177915643,6.3944024790899485,-2.019097014350444,0
27,1,1,28,28,"(369.62654083552115, 'Miss', 'Miss')",372.0,372.72688569860117,1,373.72707490028915,377.927971305704,left,1.2039022709468554,0,315,1,80,1,sub-11,1,-5.087721753825133,-2.0444468353852523,4.331183086138602,0
28,1,1,29,29,"(380.9288984494633, 'Miss', 'Miss')",372.0,384.02921529293235,1,385.0294230818837,389.0302539602672,left,1.0049239600630244,0,315,1,80,1,sub-11,1,10.399730679866096,11.065942248521388,-6.2250833366486376,0
29,1,1,30,30,"(392.03117860722705, 'Miss', 'Miss')",324.0,394.7314334746625,0,395.731597430964,399.69077009248565,left,0.9551092639740092,0,315,1,80,1,sub-11,1,-5.1405422874595015,-8.236796216485287,3.361054260214159,0
30,1,1,31,31,"(402.6916944620207, 'Miss', 'Miss')",396.0,405.9920834906552,1,406.99224633726766,410.69299917688835,left,0.7047835013909207,45,45,1,80,0,sub-11,1,-1.2662178706943408,1.7505218524906947,-4.217687218369137,0
31,1,1,32,32,"(413.693931869082, 'Miss', 'Miss')",372.0,416.79427035145636,0,417.7944651015823,421.8286434710572,right,1.0379463127719646,45,45,1,80,1,sub-11,1,-1.3570613070909885,-6.661374433917691,1.617487759225947,0
32,1,1,33,33,"(424.8296052925434, 'Miss', 'Miss')",348.0,427.72985744124526,1,428.7300546881671,432.31413749969215,left,0.5867585450760089,45,45,1,80,0,sub-11,1,-6.007108899469056,-4.103551545167839,6.712847277075581,0
33,1,1,34,34,"(435.3150638111838, 'Miss', 'Miss')",372.0,438.41538759020114,0,439.4156256181303,443.3831106699472,right,0.9715226491352952,45,45,1,80,1,sub-11,1,-0.38364646233143657,-2.567594079761722,2.2333304079168013,0
34,1,1,35,35,"(446.38405834291916, 'Miss', 'Miss')",324.0,449.0842932359847,1,450.0844530309587,453.8019072195966,left,0.7201501739837113,0,315,1,80,1,sub-11,1,-1.3018947915319763,1.304809750893963,-3.349846705693042,0
35,1,1,36,36,"(456.80284213116465, 'Miss', 'Miss')",312.0,459.4030867062502,1,460.4032467786456,464.30406902921095,right,0.9037079924419232,45,315,0,20,0,sub-11,1,-2.3818978050931023,-9.401532641124446,5.225957862034899,0
36,1,1,37,37,"(467.30500283108995, 'Miss', 'Miss')",372.0,470.40534741674486,0,471.4055391152288,475.8231119571865,right,1.420782335109834,45,45,1,80,1,sub-11,1,-7.666389337298227,-7.431817074050285,-1.7803309536940333,0
37,1,1,38,38,"(478.82410762413565, 'Miss', 'Miss')",300.0,481.3242398156362,0,482.3244340109159,486.20857571909795,right,0.8882469964264601,45,45,1,80,1,sub-11,1,-1.0292215090927328,-2.4618401845121016,9.693718387773428,0
38,1,1,39,39,"(489.2095386502697, 'Miss', 'Miss')",348.0,492.1098049474858,1,493.10999359433123,496.9441463855111,left,0.8370931851604837,45,45,1,80,0,sub-11,1,-8.672991569998798,-2.074310221931168,6.5201825693075035,0
39,1,1,40,40,"(499.94505355489673, 'Miss', 'Miss')",360.0,502.9453956160141,1,503.9455520819247,507.82968796424757,right,0.8879060449944518,45,45,1,80,1,sub-11,1,-4.388018922598676,3.1932537698190906,-1.2899907001881856,0
40,1,1,41,41,"(510.8306353597982, 'Miss', 'Miss')",324.0,513.5309079822291,0,514.531087196734,518.4985753001929,right,0.9697479816859412,45,45,1,80,1,sub-11,1,-3.9433557370659567,-3.826665372877143,-4.293639470464614,0
41,1,1,42,42,"(521.499534070037, 'Miss', 'Miss')",408.0,524.8998748550111,0,525.9000732116218,529.6008382578002,left,0.7031078735344636,0,45,0,20,0,sub-11,1,-8.801242807825071,-10.141781441211519,9.220204320266472,0
42,1,1,43,43,"(532.6017914792101, 'Miss', 'Miss')",360.0,535.6021335403275,1,536.6022567156178,540.236364786404,right,0.6373486351840256,45,315,0,20,0,sub-11,1,-8.401113960322624,-7.754018750344442,6.410648470973003,0
43,1,1,44,44,"(543.2373077432021, 'Miss', 'Miss')",384.0,546.4376393177736,0,547.4378487712565,551.1886387992745,right,0.7540871864694054,45,45,1,80,1,sub-11,1,-6.445716247829656,-7.249486209971685,2.544196706920464,0
44,1,1,45,45,"(554.189568439826, 'Miss', 'Miss')",360.0,557.1898749909487,0,558.1900702959174,561.7241339514659,left,0.5372750906535657,0,315,1,80,1,sub-11,1,4.266193300602038,6.2506727571272656,-2.9296436742916074,0
45,1,1,46,46,"(564.7250494435066, 'Miss', 'Miss')",348.0,567.6253481990752,1,568.6255468331037,572.3096443757313,left,0.6882097664129105,0,45,0,20,0,sub-11,1,-0.6964120398517077,2.5211941444459667,-3.2600676105371704,0
46,1,1,47,47,"(575.310577900189, 'Miss', 'Miss')",312.0,577.9108194236322,0,578.9109742250147,582.4784025718109,left,0.5701623389322776,0,315,1,80,1,sub-11,1,0.015654431397008922,10.791278592074917,-1.4269449265033214,0
47,1,1,48,48,"(585.4793269413494, 'Miss', 'Miss')",396.0,588.779710421546,0,589.7798918554217,593.2972677556209,right,0.5206430970938527,45,45,1,80,1,sub-11,1,-5.218722067295248,8.980484836664735,-1.4312911822297298,0
48,1,1,49,49,"(596.2982362352304, 'Miss', 'Miss')",312.0,598.8984319840748,0,599.8986117534188,603.9160959868423,left,1.0212652155496469,0,45,0,20,0,sub-11,1,-8.829060301712472,5.751610806964567,0.8271135209004581,0
49,1,1,50,50,"(606.917060859967, 'Miss', 'Miss')",360.0,609.9173804499187,0,610.9175224898936,614.7850302625593,right,0.8717176489408303,45,45,1,80,1,sub-11,1,0.7558969921408568,4.403342949222346,1.3468141452620843,0
50,1,1,51,51,"(617.785971277408, 'Miss', 'Miss')",324.0,620.4861922993805,0,621.4863973141111,625.5372223805061,right,1.0532047908563982,45,45,1,80,1,sub-11,1,-0.9771085200935432,-0.49876799584848,-0.8768938513323035,0
51,1,1,52,52,"(628.538197518239, 'Miss', 'Miss')",300.0,631.0383491292705,1,632.0385322276778,635.8559875537467,right,0.8205269405734725,45,315,0,20,0,sub-11,1,-13.535978739599352,-10.012433538656024,4.45909915625718,0
52,1,1,53,53,"(638.8569779496793, 'Miss', 'Miss')",384.0,642.0573170146417,1,643.0575053840657,646.8582871032959,left,0.8048875623171625,0,315,1,80,1,sub-11,1,-5.400881743503225,1.6453088048261229,-4.149584242570671,0
53,1,1,54,54,"(649.8592505893139, 'Miss', 'Miss')",324.0,652.5594535788659,0,653.5596347353203,657.2770553559203,left,0.7201587740637478,0,315,1,80,1,sub-11,1,-11.753904747280258,-4.1586601281539215,4.541121557172942,0
54,1,1,55,55,"(660.2780304936532, 'Miss', 'Miss')",384.0,663.4783637327563,1,664.4785845605328,668.2626696469159,left,0.7865899280877784,0,315,1,80,1,sub-11,1,1.2174460119586012,-1.3642562591216307,2.1286015603968003,0
55,1,1,56,56,"(671.2635976229394, 'Miss', 'Miss')",408.0,674.6640191376682,1,675.6642027909184,679.648346191374,right,0.9872685573718628,45,45,1,80,1,sub-11,1,-3.9267149346149526,-8.163058300426583,8.410059479809949,0
56,1,1,57,57,"(682.6493132838732, 'Miss', 'Miss')",372.0,685.7496140368785,0,686.7497915868516,690.5505810738943,right,0.8050842543962062,45,315,0,20,0,sub-11,1,-4.759996553604238,-2.4511360955971853,2.4039160880299013,0
57,1,1,58,58,"(693.5515589858442, 'Miss', 'Miss')",312.0,696.151737811957,0,697.1519245168492,700.9693701331528,left,0.8213472769239161,0,315,1,80,1,sub-11,1,-10.614318172020251,-10.270296027658171,5.238858013333111,0
58,1,1,59,59,"(703.9703319546388, 'Miss', 'Miss')",336.0,706.7705940627858,0,707.7708126711877,711.4715463686989,right,0.7038594092737185,45,45,1,80,1,sub-11,1,-9.357285367205307,-9.91765080848347,3.6112221231623267,0
59,1,1,60,60,"(714.4725120740914, 'Miss', 'Miss')",372.0,717.5728161561601,1,718.5730061901123,722.490475692437,left,0.9200131830875762,0,315,1,80,1,sub-11,1,-0.8044471931948158,-0.44076839542120816,2.5969776730913474,0
60,1,1,61,61,"(725.4913426356579, 'Miss', 'Miss')",336.0,728.2916996220665,0,729.2918655203212,732.9426211202917,left,0.6535564507648814,0,315,1,80,1,sub-11,1,-6.733954985103566,-1.6116600327135375,4.9149798269567935,0
61,1,1,62,62,"(735.9435485414688, 'Miss', 'Miss')",384.0,739.1439195099409,0,740.1440931760044,743.8782084874983,right,0.7376557688912726,45,315,0,20,0,sub-11,1,-2.159551486160589,-0.8316941693656709,6.879857218166827,0
62,1,1,63,63,"(746.8791619863296, 'Miss', 'Miss')",384.0,750.0794744187951,0,751.0796788786829,754.963826967567,left,0.8864534642925719,0,45,0,20,0,sub-11,1,-8.656296716196499,-6.625298918571451,4.2963527719249734,0
63,1,1,64,64,"(757.9646952978947, 'Miss', 'Miss')",360.0,760.9650404106502,0,761.9652265607001,765.8660099722036,right,0.9032430334518722,45,45,1,80,1,sub-11,1,0.910867662117228,6.223351036658088,-7.934365803948747,0
64,1,1,65,65,"(768.8670106327481, 'Miss', 'Miss')",336.0,771.6672167016804,1,772.6674405810991,776.0347834264868,right,0.3704541312145011,45,45,1,80,1,sub-11,1,-1.4049772782735377,-2.1654957126815138,3.0713141458147115,0
65,1,1,66,66,"(779.0357530157817, 'Miss', 'Miss')",384.0,782.23607460317,1,783.2362712952454,786.7036363621228,left,0.4700019613737823,0,315,1,80,1,sub-11,1,-3.3887839595175144,-9.944347326212002,8.043344496977094,0
66,1,1,67,67,"(789.7045768221287, 'Miss', 'Miss')",312.0,792.3047989260449,0,793.3050025536688,797.0390859616493,right,0.7366814634224284,45,315,0,20,0,sub-11,1,-5.782054836353785,-2.0355026890494714,4.607285288574467,0
67,1,1,68,68,"(800.0400205957958, 'Miss', 'Miss')",384.0,803.2403710350517,0,804.2405555205696,807.9913461034301,left,0.7544972159339522,0,315,1,80,1,sub-11,1,0.39411578802387937,-3.3389656919044612,7.452188654157723,0
68,1,1,69,69,"(810.9922904473387, 'Miss', 'Miss')",348.0,813.8925353830748,0,814.8927564882724,818.5268387588256,left,0.6366373256096267,0,315,1,80,1,sub-11,1,2.653633583593189,-1.1907025884604971,-13.182574543955024,0
69,1,1,70,70,"(821.5277761671896, 'Miss', 'Miss')",408.0,824.9281657784088,1,825.928348044552,829.5123997848314,left,0.5864436712981842,0,45,0,20,0,sub-11,1,-2.8973092130019658,-1.770961940645562,4.331113846862834,0
70,1,1,71,71,"(832.5133813032662, 'Miss', 'Miss')",348.0,835.413647323061,0,836.4138140535797,839.9812116065514,left,0.5703765085854684,0,45,0,20,0,sub-11,1,-6.7954946032849,2.4925784997410694,6.821101678009873,0
71,1,1,72,72,"(842.9822075509219, 'Miss', 'Miss')",408.0,846.38254112293,1,847.3827403118048,851.2335148319435,right,0.853747095046856,45,45,1,80,1,sub-11,1,-11.277906354762123,-8.470413198109286,11.427959011226303,0
72,1,1,73,73,"(854.234473879209, 'Miss', 'Miss')",360.0,857.2347463074475,1,858.234967135224,861.6023108128758,right,0.3699525525444187,45,45,1,80,1,sub-11,1,-0.7049678098917546,7.6732214833075165,-10.384767785237818,0
73,1,1,74,74,"(864.6032415631162, 'Miss', 'Miss')",384.0,867.8036161380733,0,868.8037656684392,872.587896529425,right,0.7874704649766501,45,45,1,80,1,sub-11,1,-8.502383544709655,-7.804724335566268,5.768519748068446,0
74,1,1,75,75,"(875.588813685994, 'Miss', 'Miss')",312.0,878.1890821193592,1,879.1892463530821,882.8399794818797,left,0.6544134067989944,0,315,1,80,1,sub-11,1,-4.652918401686807,-7.984632585544323,6.892604445647257,0
75,1,1,76,76,"(885.8409881876541, 'Miss', 'Miss')",312.0,888.4411647943925,1,889.4413262538983,893.1087507445302,right,0.6697318079932302,45,45,1,80,1,sub-11,1,11.146852800974901,13.036825331165788,-5.8409654938738536,0
